id,psnr,ssim,lpips
000071,30.619465175159903,0.87272865,0.0626133605837822
000072,26.136408359475695,0.75672126,0.09093615412712097
000073,27.13723347773321,0.82739115,0.06084534525871277
000074,22.74623686650145,0.57615834,0.24685105681419373
000075,29.266319884455623,0.82028335,0.07161755859851837
000076,26.03115323221628,0.8112931,0.04083874076604843
000077,21.939485606067386,0.64288265,0.17756953835487366
000078,28.68131862295675,0.86241627,0.0775100588798523
000079,28.44664851526916,0.86325043,0.046600960195064545
000080,24.33163468023558,0.6946853,0.13471227884292603
000081,29.03627279726132,0.8561554,0.07873693108558655
000082,27.3605732221826,0.7075781,0.13903933763504028
000083,28.075823319778127,0.83813816,0.05291377753019333
000084,23.128624031175153,0.69266444,0.06096203625202179
000085,28.052058529160163,0.81251305,0.06576970964670181
000086,23.931045345435294,0.76699334,0.07217878848314285
000087,26.983597511010814,0.8492798,0.059645090252161026
000088,25.969411590229818,0.7912931,0.09106658399105072
000089,30.096106745565283,0.8422079,0.06713710725307465
000090,28.344009767765858,0.79590446,0.10270371288061142
000091,24.154831555588572,0.7242163,0.06773363798856735
000092,27.949044186767786,0.7500269,0.12568415701389313
000093,26.831261541592866,0.7273121,0.1272517293691635
000094,24.571641781837343,0.7835571,0.08523841202259064
000095,27.733905486826266,0.838486,0.058318644762039185
000096,26.925278028650055,0.811558,0.08585836738348007
000097,34.20577442165526,0.9379471,0.04698263108730316
000098,22.318257128568632,0.81771904,0.028105270117521286
000099,20.037690319123513,0.48897448,0.10667705535888672
000100,18.481996770909554,0.47202137,0.17914514243602753
000101,27.226329965741847,0.78742296,0.08302690088748932
000102,27.50632377353101,0.8065214,0.11552797257900238
000103,30.070641876781494,0.8878693,0.0548064187169075
000104,23.113765492117228,0.715086,0.08759772032499313
000105,30.32581033459188,0.86924475,0.06894128024578094
000106,25.81870532697144,0.84298986,0.060858797281980515
000107,32.63720836173941,0.90914804,0.041752949357032776
000108,32.09345114349054,0.8656519,0.13681243360042572
000109,24.669989491291908,0.70257205,0.11294800043106079
000110,24.319947025889167,0.6631519,0.1087627187371254
000111,28.435543662631133,0.86364275,0.06414412707090378
000112,25.787242642957608,0.8353973,0.06180887669324875
000113,29.38772876714919,0.8636132,0.0676083043217659
000114,30.33594557394999,0.85358363,0.03310251981019974
000115,26.687941605430577,0.6188785,0.21828500926494598
000116,26.23485626388053,0.77621096,0.06532465666532516
000117,23.102666596222548,0.7784144,0.11127328872680664
000118,22.088482083942544,0.7127957,0.09899549186229706
000119,27.192867232097377,0.8044091,0.11377537250518799
000120,26.66003160912546,0.82450086,0.06264124810695648
000121,25.338072376271384,0.73432297,0.06712989509105682
000122,24.003045709734483,0.7802887,0.07376328110694885
000123,25.644642914027397,0.68974024,0.1709180623292923
000124,20.662637017573978,0.678716,0.11099834740161896
000125,25.332264320302336,0.83136606,0.08317725360393524
000126,27.49380428699842,0.80730623,0.08414433151483536
000127,24.721824400786456,0.77422476,0.08404213935136795
000128,26.940121790284707,0.81110996,0.07052271068096161
000129,26.060206932399517,0.7903648,0.062385424971580505
000130,28.530623626693714,0.74471945,0.15634775161743164
000131,26.84546891413497,0.8481206,0.02786514349281788
000132,25.709988143560775,0.76938385,0.07540001720190048
000133,24.52675098673108,0.83462435,0.061384886503219604
000134,27.246607993348782,0.75424623,0.14081263542175293
000135,24.61406199809543,0.7321482,0.10181473195552826
000136,23.876831163457425,0.8233693,0.04262298718094826
000137,26.761191446455058,0.8277975,0.03647920489311218
000138,25.751800614505843,0.7693804,0.05931582674384117
000139,26.60775599528928,0.74681044,0.10353638976812363
000140,23.796194327999295,0.811306,0.0644850879907608
000141,23.290170583232246,0.7116179,0.12162375450134277
000142,30.74149690314171,0.87867856,0.04127083718776703
000143,30.085857699242293,0.87605685,0.03959782049059868
000144,26.906358633656367,0.8447984,0.044712089002132416
000145,26.492575136160003,0.789598,0.07801931351423264
000146,28.047311636188972,0.7693643,0.1366460621356964
000147,25.26791148891843,0.77630144,0.07943177223205566
000148,24.446345133879447,0.7896376,0.06534375250339508
000149,26.21196448529615,0.7238998,0.0886375829577446
000150,23.54043668788782,0.7841235,0.06935489922761917
000151,27.660268619887315,0.7352526,0.18114568293094635
000152,27.360855059992886,0.76571566,0.2004813849925995
000153,23.057380938801863,0.7307783,0.08970916271209717
000154,28.0113947145991,0.7554657,0.14365406334400177
000155,22.70193116442946,0.60315174,0.22907403111457825
000156,25.527508221337605,0.8167861,0.05732554569840431
000157,29.368063504131822,0.83781236,0.10990222543478012
000158,28.626441240090593,0.8357236,0.06630407273769379
000159,21.217850711086676,0.6895228,0.08443689346313477
000160,25.002658340761933,0.80601007,0.03419802337884903
000161,29.27117949026972,0.8579796,0.07000387459993362
000162,30.3234000208113,0.8143876,0.16618569195270538
000163,24.044927570967566,0.746752,0.1157522052526474
000164,21.10001872758145,0.6374495,0.12569668889045715
000165,28.118917940514937,0.70533496,0.2004784345626831
000166,24.442794009547942,0.76201755,0.09046933799982071
000167,25.74799103455382,0.79874974,0.10266263037919998
000168,26.520307655297522,0.79399425,0.08361560106277466
000169,28.020316453949373,0.73489445,0.18720601499080658
000170,25.71771376731394,0.7612054,0.062094107270240784
000171,28.6024390787675,0.8563606,0.05632718652486801
000172,26.05289598919442,0.7447793,0.11391718685626984
000173,23.564648461190796,0.781349,0.07819949090480804
000174,28.31277054913986,0.8548136,0.04890429973602295
000175,26.765084833651407,0.83984137,0.09304304420948029
000176,27.175538873567504,0.8167531,0.08085119724273682
000177,26.84841455781641,0.7459063,0.06849568337202072
000178,27.16569409779442,0.816855,0.14193333685398102
000179,27.403383439360816,0.76216435,0.09733463823795319
000180,29.062443110845223,0.8651311,0.04672112688422203
000181,30.573232032223938,0.87076026,0.07317867875099182
000182,27.680752291441042,0.796107,0.10181429982185364
000183,23.83808870141695,0.6588726,0.09305108338594437
000184,28.65497043121603,0.85928077,0.0759759172797203
000185,25.743516496585986,0.7790428,0.0836639255285263
000186,20.97904624377285,0.693439,0.08976467698812485
000187,25.282045857908308,0.68517905,0.13931098580360413
000188,24.767553910740908,0.8253562,0.07680360972881317
000189,24.737337167475335,0.85368377,0.04176969826221466
000190,27.680275737884777,0.8177171,0.07355769723653793
000191,22.75907685910507,0.67052007,0.17388875782489777
000192,23.55412075704079,0.6690409,0.18200501799583435
000193,26.969696783143796,0.82274467,0.08471314609050751
000194,25.19520963046204,0.85904574,0.044323768466711044
000195,25.237687632947843,0.7249486,0.06035063788294792
000196,23.381164862947927,0.56196475,0.08332205563783646
000197,30.820762414428305,0.8808798,0.06161975488066673
000198,25.74572333593864,0.7976969,0.06227957457304001
000199,25.675191954400344,0.6913398,0.18314793705940247
000200,24.358978633492473,0.72776836,0.11224102228879929
000201,23.947001049259168,0.81967837,0.1161564290523529
000202,29.202528358680297,0.8679094,0.05864197015762329
000203,31.186707567184797,0.8404088,0.11995653063058853
000204,27.999632131626683,0.7997821,0.07776395976543427
000205,27.748976272749033,0.8302464,0.0723453089594841
000206,27.490805439800816,0.84593755,0.051738400012254715
000207,23.681279407113625,0.7336397,0.12787462770938873
000208,22.150291873720285,0.5832506,0.17048925161361694
000209,27.248873843202514,0.9025912,0.026675596833229065
000210,29.50150409582758,0.8361893,0.109550341963768
000211,28.212884309651525,0.76378995,0.1213807687163353
000212,23.322481777037083,0.6815843,0.09424624592065811
000213,29.673542152756994,0.85670704,0.06475120782852173
000214,26.828975418474453,0.8026851,0.08193820714950562
000215,23.42406036065242,0.81409556,0.07464097440242767
000216,22.99631378724671,0.58328635,0.27351006865501404
000217,28.8228735011389,0.79525596,0.11955738812685013
000218,28.469516617429463,0.8794761,0.048617955297231674
000219,29.115141370232273,0.7904168,0.10126742720603943
000220,25.403040400367466,0.7901924,0.12122812867164612
000221,22.80082532949658,0.46666965,0.34674274921417236
000222,24.5515929767298,0.65504843,0.12166368961334229
000223,26.250778967876073,0.8191714,0.0837947204709053
000224,23.828061775615556,0.63089556,0.15989309549331665
000225,28.966763522795382,0.8197968,0.11535163223743439
000226,28.47790353713117,0.8676574,0.04727573320269585
000227,30.12807944957273,0.82017374,0.10872282832860947
000228,26.41843243709596,0.82688355,0.05897479131817818
000229,27.027105557476983,0.8130491,0.06194876879453659
000230,29.402334182795343,0.852434,0.01869451068341732
000231,26.028723449893963,0.7556117,0.10504233092069626
000232,26.33755833577289,0.8568122,0.08884545415639877
000233,29.027851811739108,0.89557457,0.04415435343980789
000234,26.522972655651834,0.817908,0.0903131440281868
000235,20.42980744884669,0.67886066,0.14450758695602417
000236,23.903599338514546,0.6121702,0.21112750470638275
000237,25.96063567906192,0.8245597,0.03795311599969864
000238,28.153574877832593,0.8348438,0.06251437216997147
000239,26.829727228814736,0.7237142,0.1551106572151184
000240,20.248226593839366,0.54542357,0.19024629890918732
000241,25.503193972667525,0.80137604,0.08075735718011856
000242,30.634105083704203,0.832129,0.11852328479290009
000243,27.71830735957056,0.80550575,0.056304462254047394
000244,29.033840652846244,0.83343154,0.07242943346500397
000245,26.443175714506644,0.8163965,0.04222419857978821
000246,28.692132228068445,0.80427915,0.0989576056599617
000247,23.894463330385122,0.77215844,0.11250714957714081
000248,23.534396250496382,0.6903915,0.0968494564294815
000249,27.196310021565964,0.8133481,0.06261009722948074
000250,27.28253668371115,0.85897064,0.055190298706293106
000251,30.143412606786953,0.89619917,0.047390684485435486
000252,29.057016966658797,0.7466052,0.25505000352859497
000253,33.074262701549465,0.9084303,0.07867298275232315
000254,20.70714577828777,0.7506426,0.08662211894989014
000255,29.489937904277227,0.8223858,0.05934985727071762
000256,24.48214531931072,0.62185836,0.19510339200496674
000257,23.179089815781957,0.846235,0.043836940079927444
000258,25.265071542499463,0.7335081,0.1097918152809143
000259,30.082485841469722,0.8894794,0.06156137213110924
000260,25.447508192377413,0.77993226,0.09763132780790329
000261,25.74891892042745,0.7862918,0.09400372207164764
000262,25.8985529680832,0.8002775,0.06893649697303772
000263,28.589584776456615,0.85271525,0.06861786544322968
000264,25.41292688241817,0.72602195,0.11081364750862122
000265,25.06912447790092,0.7585191,0.11019802838563919
000266,29.575784467791078,0.8724983,0.07552662491798401
000267,20.429365178283536,0.45622674,0.21315111219882965
000268,26.885163678652233,0.71882004,0.17917542159557343
000269,23.023815118772436,0.7445143,0.04077087715268135
000270,28.14924210003198,0.87000054,0.0632820725440979
000271,26.04093870738363,0.7365995,0.12846148014068604
000272,23.977686956011954,0.6799872,0.19415178894996643
000273,26.50247376959376,0.83208877,0.09752120822668076
000274,25.767918507793908,0.7344775,0.10584376752376556
000275,29.791686258301134,0.88639754,0.021483687683939934
000276,20.70250133612064,0.5698416,0.11238839477300644
000277,27.332630306129122,0.79207706,0.12366891652345657
000278,26.673882511481658,0.7862773,0.11258808523416519
000279,26.799334338961454,0.83357614,0.06728588044643402
000280,26.463532051518204,0.78698653,0.08908093720674515
000281,28.590989875871998,0.83041507,0.059441063553094864
000282,29.272005578232175,0.8278305,0.11329425126314163
000283,27.926799215012817,0.78339744,0.20309314131736755
000284,26.51295154289242,0.8358004,0.047337666153907776
000285,26.25832261743931,0.7066398,0.1726982742547989
000286,30.18071694186999,0.8404427,0.06937485933303833
000287,25.46972303925571,0.74460673,0.1436183899641037
000288,26.624381526256023,0.768574,0.0835762768983841
000289,28.227424822893717,0.83288294,0.111753448843956
000290,26.23170376820155,0.7637911,0.14500992000102997
000291,26.43234560374513,0.84502196,0.04960804432630539
000292,28.40888691174812,0.7875824,0.1156364157795906
000293,25.86845006209625,0.82372785,0.04661674052476883
000294,29.659400795030813,0.7745063,0.143637552857399
000295,30.016068110920997,0.8560237,0.05556361749768257
000296,26.056268718423862,0.79230875,0.11204145848751068
000297,25.541656185385516,0.8509461,0.02732640691101551
000298,26.778742739909426,0.7731026,0.1108250543475151
000299,27.369466653378378,0.76390344,0.11762458831071854
000300,24.745627350891304,0.6705124,0.17062652111053467
000301,24.02705514382019,0.8016546,0.04736771062016487
000302,26.172147739455415,0.7831431,0.08004269003868103
000303,26.168333564759408,0.82873774,0.05714196711778641
000304,22.88503645530144,0.6653134,0.1170525923371315
000305,26.62485434253839,0.8383541,0.0681481808423996
000306,28.84660677137296,0.8618489,0.06240451708436012
000307,24.151075116647572,0.83675814,0.04005352407693863
000308,24.58459755521526,0.79820013,0.08482368290424347
000309,23.33262602536862,0.6593729,0.10499343276023865
000310,26.692939008367684,0.8008931,0.07095478475093842
000311,24.766071151861958,0.8041056,0.04265175759792328
000312,27.65619314981082,0.7783963,0.11525839567184448
000313,21.935735081567657,0.71980447,0.07890520989894867
000314,29.272097786537255,0.8918612,0.041385866701602936
000315,25.591329373985378,0.66446894,0.10577061027288437
000316,28.18322502647371,0.8630519,0.033271677792072296
000317,30.26348070204849,0.8802454,0.04222560673952103
000318,27.97139435814718,0.80997306,0.058241989463567734
000319,28.103471187199915,0.8002317,0.12684831023216248
000320,29.47808473732788,0.89656407,0.024861976504325867
000321,23.232435365151765,0.81806034,0.06630954891443253
000322,28.29215891056348,0.86680716,0.08472815155982971
000323,24.620576051538134,0.76648647,0.09720290452241898
000324,25.80597790916501,0.7338288,0.13904130458831787
000325,26.942604374851147,0.8471665,0.050104863941669464
000326,21.015070647891566,0.61623406,0.09347216039896011
000327,32.10427725720274,0.9102282,0.04120592027902603
000328,22.29276252365732,0.612639,0.1480526179075241
000329,28.538851325117545,0.84552306,0.07054304331541061
000330,23.870685576974083,0.8408393,0.027430443093180656
000331,25.141747811193564,0.68227273,0.18758700788021088
000332,25.975148707584207,0.7739138,0.06514082103967667
000333,24.580613205647886,0.74659425,0.08888907730579376
000334,27.38880481459304,0.85914785,0.045721810311079025
000335,27.658786296260296,0.7240719,0.2217435985803604
000336,27.42854998548936,0.8680765,0.05966048687696457
000337,27.38125917315625,0.8357809,0.05090932175517082
000338,25.792216459468204,0.8382481,0.047366511076688766
000339,21.19150465493337,0.60522157,0.19070900976657867
000340,28.49157951359991,0.8003256,0.07402060925960541
000341,27.3326468078614,0.8579037,0.05258979648351669
000342,27.679094461268058,0.8213701,0.08575685322284698
000343,28.457048019583773,0.73555964,0.13892704248428345
000344,27.373122908332675,0.80701095,0.08928511291742325
000345,19.855894090732523,0.57642794,0.1725103259086609
000346,28.03862748676616,0.83279985,0.0585990808904171
000347,28.701700563674276,0.8383796,0.06526563316583633
000348,27.461865127755836,0.8456839,0.04434776306152344
000349,22.214846625055344,0.7512683,0.044633448123931885
000350,27.746333737357716,0.7994122,0.13563528656959534
000351,25.0230638185852,0.79163677,0.08927669376134872
000352,28.127002210125855,0.7471814,0.18373940885066986
000353,27.103067831889277,0.8016562,0.10107803344726562
000354,30.346479951468215,0.8830686,0.08262991160154343
000355,22.973864354365226,0.70103383,0.15388880670070648
000356,25.367294016825362,0.77465194,0.11810798197984695
000357,24.561405476870014,0.77537626,0.09206253290176392
000358,21.100141054776532,0.6170513,0.06709939986467361
000359,27.794995954263722,0.7964496,0.10088147968053818
000360,28.585997350597992,0.85875386,0.06735268235206604
000361,24.0154160948237,0.6588471,0.17177380621433258
000362,23.639663745280693,0.60589117,0.19942697882652283
000363,26.74532407576105,0.7995243,0.0728214830160141
000364,27.957374849062504,0.77752656,0.12690645456314087
000365,22.2238184341558,0.7496341,0.13441944122314453
000366,30.51555869833947,0.9064176,0.035163406282663345
000367,26.727594908226656,0.835336,0.08402390033006668
000368,21.31404269049563,0.52771896,0.20876841247081757
000369,23.89736627341216,0.7245598,0.08119885623455048
000370,28.36840166940282,0.86293095,0.030772972851991653
000371,25.104921210487305,0.6729129,0.1779557466506958
000372,28.2944230643173,0.7732584,0.15906284749507904
000373,30.064995818500467,0.8853366,0.046628303825855255
000374,27.88773644318972,0.8211374,0.05487782135605812
000375,22.367184251568673,0.48442855,0.23940962553024292
000376,25.501525346604048,0.75489306,0.08437573909759521
000377,28.429929102969837,0.8214441,0.11536871641874313
000378,27.528581905563712,0.85036343,0.05696520581841469
000379,26.661656012596406,0.80741554,0.06046237796545029
000380,29.37103964900603,0.8679212,0.061803463846445084
000381,32.44468307820363,0.86141163,0.13600127398967743
000382,26.06772295526641,0.73642236,0.15727145969867706
000383,26.82499373660481,0.60101515,0.2687520384788513
000384,24.780913481747973,0.7545473,0.07200029492378235
000385,23.435678125579873,0.5878718,0.25606411695480347
000386,23.18610605258831,0.5999275,0.20020154118537903
000387,25.25062221083296,0.7220185,0.09972939640283585
000388,30.19945967489678,0.8559068,0.09775193780660629
000389,28.271820218942757,0.83120376,0.06875985860824585
000390,28.37337429754613,0.8208139,0.0960480272769928
000391,29.834621749048644,0.8365894,0.10418999195098877
000392,31.088612949571363,0.87656206,0.06656747311353683
000393,24.3185327976127,0.7183456,0.12909263372421265
000394,23.487615238281542,0.6343527,0.19302141666412354
000395,25.682953053553295,0.8697855,0.056104179471731186
000396,28.968610822750666,0.8561012,0.04727143794298172
000397,25.98092599588185,0.73489237,0.12928271293640137
000398,22.73619699662425,0.64334416,0.1312800496816635
000399,27.116703977672575,0.7746174,0.07860016822814941
000400,26.434053206561767,0.82671064,0.05927138030529022
000401,28.02051181056963,0.755765,0.07477645576000214
000402,23.774783669760108,0.681575,0.10000172257423401
000403,23.090108846733436,0.77472454,0.08964855223894119
000404,27.8119834347495,0.8378131,0.05407704785466194
000405,25.750744536876994,0.804962,0.08439420908689499
000406,23.01661208927392,0.69882554,0.0884150043129921
000407,24.708800572882268,0.7252931,0.1502002477645874
000408,30.904927487951323,0.859169,0.09157226234674454
000409,24.90814439575562,0.7972862,0.05958976596593857
000410,27.22126158590352,0.85752267,0.05957360565662384
000411,25.419988810323556,0.8353588,0.05747857317328453
000412,26.444664615174858,0.7423735,0.12814287841320038
000413,26.914251272350803,0.8242304,0.06061214581131935
000414,25.8546642904971,0.7155512,0.09928081929683685
000415,30.070260813081028,0.824022,0.1137574315071106
000416,26.644427937385355,0.8240121,0.06749942898750305
000417,26.697523710664658,0.78908604,0.05884779244661331
000418,29.73484170108803,0.8536032,0.07395046949386597
000419,27.042866664712953,0.7956156,0.11647093296051025
000420,26.64133597429759,0.8485959,0.049077894538640976
000421,26.10873237855659,0.7621996,0.11184707283973694
000422,24.62255576708772,0.7097308,0.06507114320993423
000423,26.17879850371689,0.7821917,0.046596214175224304
000424,23.190163597312186,0.76145244,0.05602002516388893
000425,29.01990945580711,0.8636933,0.04414484277367592
000426,23.12250081175351,0.8101592,0.05121989548206329
000427,23.77611563205044,0.75353736,0.1573910415172577
000428,22.55324782690764,0.69980806,0.0948253646492958
000429,28.733840595683798,0.86305994,0.05287041887640953
000430,31.73647326969084,0.8328736,0.134456068277359
000431,26.520982525105403,0.72690135,0.14403843879699707
000432,25.463986748384357,0.77437896,0.06570953130722046
000433,29.821567534834124,0.88919526,0.05379391089081764
000434,27.353644291230545,0.83018786,0.06159715726971626
000435,24.878614999367954,0.73195046,0.06423775106668472
000436,24.322873660762163,0.6861331,0.12014074623584747
000437,23.29023415301799,0.70620555,0.10888697952032089
000438,26.820633219956402,0.76186544,0.0865546390414238
000439,28.565203191570504,0.88490516,0.03889031708240509
000440,23.16426387602816,0.731221,0.1783973127603531
000441,25.319496397369655,0.8418903,0.06230224296450615
000442,26.527051636281918,0.80425596,0.055334173142910004
000443,33.69305120961834,0.9250197,0.07564496994018555
000444,27.1992021872777,0.80906266,0.09546984732151031
000445,29.32333954289373,0.9038229,0.053939007222652435
000446,28.717640985079306,0.85002875,0.05974249541759491
000447,25.985941811987992,0.5025807,0.20384205877780914
000448,28.947745934288292,0.80406636,0.06759023666381836
000449,28.4646425786367,0.87768316,0.04344528540968895
000450,25.54713573158818,0.71757597,0.10171643644571304
000451,22.803056168791894,0.74596196,0.09454677253961563
000452,25.038260039266376,0.73079234,0.10226678103208542
000453,24.66909956380384,0.77763516,0.0953584611415863
000454,28.375428979677263,0.83654404,0.10541927069425583
000455,29.76094282631901,0.8129627,0.09674835950136185
000456,27.838295780100253,0.83961266,0.06375828385353088
000457,26.624273237038114,0.8059642,0.07520005851984024
000458,25.22567966340654,0.7671861,0.08866749703884125
000459,26.610183302857248,0.79216665,0.1033722385764122
000460,22.650596980313473,0.7013421,0.10338550806045532
000461,28.895446424250146,0.8683674,0.06350591778755188
000462,18.898720186604642,0.5307152,0.19702038168907166
000463,26.04784539256475,0.8102829,0.09194159507751465
000464,26.62443348082744,0.734521,0.10694994777441025
000465,28.86497560546288,0.8703496,0.045592039823532104
000466,23.67570828791102,0.57973415,0.1331602931022644
000467,24.830420537545564,0.7815502,0.08046567440032959
000468,24.568080404310983,0.6946617,0.13455802202224731
000469,27.910517313515463,0.83353186,0.09149358421564102
000470,28.56779596076871,0.84181863,0.055184707045555115
000471,25.411031448003136,0.70193225,0.13018183410167694
000472,22.653272485639015,0.6760146,0.15748509764671326
000473,28.561748151389324,0.8436919,0.11740873008966446
000474,27.935216773634345,0.8238687,0.06517381966114044
000475,26.602927847732172,0.82762784,0.04191121459007263
000476,27.500180254264816,0.8501992,0.029336649924516678
000477,24.04012687599234,0.6532174,0.16386035084724426
000478,27.38525927732722,0.83066124,0.06508218497037888
000479,26.659892525815696,0.8289561,0.07606890797615051
000480,25.495309886217182,0.7891648,0.0997580885887146
000481,21.71644844726222,0.6290075,0.13288341462612152
000482,28.47750734111387,0.88592225,0.04155939444899559
000483,26.201135809121993,0.5563128,0.24041366577148438
000484,27.610299871454835,0.78810674,0.05566843971610069
000485,25.90713077242592,0.7960718,0.07962039858102798
000486,23.089059152819434,0.6658882,0.06615525484085083
000487,28.611571012410593,0.8803609,0.029910141602158546
000488,24.234435861301154,0.7765384,0.06422212719917297
000489,24.821120675781923,0.691365,0.13711853325366974
000490,27.533185029499535,0.7787034,0.08182060718536377
000491,28.01313507418144,0.80840683,0.13085076212882996
000492,30.75804064623375,0.88579315,0.08095227926969528
000493,26.817808350439755,0.7734019,0.09708598256111145
000494,21.781663556344068,0.7057047,0.08549430966377258
000495,27.451542915099907,0.8291169,0.07531895488500595
000496,25.346001305409626,0.8434277,0.05596231296658516
000497,23.938808041106007,0.7166378,0.13002599775791168
000498,25.092590751582083,0.73871046,0.09155333042144775
000499,25.3169282287721,0.85465807,0.04433290660381317
000500,24.554415847379634,0.75443673,0.06589339673519135
000501,30.138043522277425,0.8776774,0.10220766067504883
000502,30.631930158419806,0.85354465,0.14101912081241608
000503,26.52857680728595,0.7732703,0.09964047372341156
000504,28.17020319364603,0.84396195,0.08007265627384186
000505,27.852721915519297,0.79922867,0.10407333821058273
000506,27.085102953146055,0.7827112,0.12138724327087402
000507,30.259954548994664,0.84139663,0.07754500210285187
000508,26.239783142738947,0.7392931,0.14474381506443024
000509,25.370599825080433,0.7460203,0.15780837833881378
000510,24.79803902910036,0.6444142,0.24050013720989227
000511,26.59806791730839,0.79752016,0.09674277156591415
000512,25.259391652800044,0.7927787,0.0822506844997406
000513,19.33111935030538,0.66213447,0.07810455560684204
000514,28.916387428170008,0.8754723,0.05360516905784607
000515,29.643631717469766,0.8812681,0.042083002626895905
000516,24.46668834124977,0.82871956,0.04650510847568512
000517,29.210206410024966,0.76707983,0.1362341046333313
000518,25.779579051283406,0.80330247,0.06977168470621109
000519,24.944749020587565,0.832434,0.05373600870370865
000520,22.04229847734799,0.549567,0.3283159136772156
000521,24.871713970997487,0.85235834,0.02296113595366478
000522,31.61735024508539,0.885375,0.06607482582330704
000523,31.82634810106449,0.9239743,0.040352340787649155
000524,26.633916916550405,0.84672993,0.04225995019078255
000525,29.122785093119244,0.8503504,0.08710908144712448
000526,25.99100377308835,0.75183576,0.08720923215150833
000527,26.875068902785877,0.75450176,0.14499522745609283
000528,25.738025922692586,0.8142695,0.07676038146018982
000529,28.103495378147056,0.79845077,0.1045205146074295
000530,26.66324318673043,0.7124335,0.13169574737548828
000531,24.277314724496474,0.7206406,0.1341497004032135
000532,23.811342894797164,0.56427175,0.23062928020954132
000533,29.754739015228715,0.8571479,0.061693720519542694
000534,24.34607768955668,0.71360874,0.09028805047273636
000535,26.296270816703654,0.8132704,0.087481290102005
000536,24.61321503698956,0.6530408,0.13538551330566406
000537,24.73708487557872,0.6768319,0.1729293018579483
